timestamp,value,Normal,Abnormal
2018-01-26 02:20:31,75.68273836878703,1.0,0.0
2018-01-26 02:26:31,94.42152815855161,1.0,0.0
2018-01-26 02:32:31,73.42122261795174,1.0,0.0
2018-01-26 02:38:31,52.66003469168224,1.0,0.0
2018-01-26 02:44:31,54.3243053954014,1.0,0.0
2018-01-26 02:50:31,66.72383214258723,1.0,0.0
2018-01-26 02:56:31,78.64155522777895,1.0,0.0
2018-01-26 03:02:31,67.84816060518223,1.0,0.0
2018-01-26 03:08:31,42.99916441473623,1.0,0.0
2018-01-26 03:14:31,36.695315260754334,1.0,0.0
2018-01-26 03:20:31,43.279327655645254,1.0,0.0
2018-01-26 03:26:31,61.70330534015712,1.0,0.0
2018-01-26 03:32:31,59.536354616641745,1.0,0.0
2018-01-26 03:38:31,62.55851634378248,1.0,0.0
2018-01-26 03:44:31,73.7127014739676,1.0,0.0
2018-01-26 03:50:31,55.50493329260703,1.0,0.0
2018-01-26 03:56:31,36.20991416061099,1.0,0.0
2018-01-26 04:02:31,42.02613668032125,1.0,0.0
2018-01-26 04:08:31,41.357805096855614,1.0,0.0
2018-01-26 04:14:31,55.80388239226806,1.0,0.0
2018-01-26 04:20:31,58.63256990189882,1.0,0.0
2018-01-26 04:26:31,67.86190742912703,1.0,0.0
2018-01-26 04:32:31,63.70558725186447,1.0,0.0
2018-01-26 04:38:31,93.05059439103316,1.0,0.0
2018-01-26 04:44:31,206.48907079552578,1.0,0.0
2018-01-26 04:50:31,189.9965457028384,1.0,0.0
2018-01-26 04:56:31,186.05244635008182,1.0,0.0
2018-01-26 05:02:31,219.8651950132511,1.0,0.0
2018-01-26 05:08:31,231.84668432654055,1.0,0.0
2018-01-26 05:14:31,267.4469015947454,1.0,0.0
2018-01-26 05:20:31,267.79505839173993,1.0,0.0
2018-01-26 05:26:31,236.43469431739533,1.0,0.0
2018-01-26 05:32:31,241.6038850455581,1.0,0.0
2018-01-26 05:38:31,201.33370183255877,1.0,0.0
2018-01-26 05:44:31,60.132566966678546,1.0,0.0
2018-01-26 05:50:31,60.562737228331784,1.0,0.0
2018-01-26 05:56:31,69.69137595726447,1.0,0.0
2018-01-26 06:02:31,55.58518333271057,1.0,0.0
2018-01-26 06:08:31,63.631382775502836,1.0,0.0
2018-01-26 06:14:31,62.86873344479028,1.0,0.0
2018-01-26 06:20:31,59.89165926182757,1.0,0.0
2018-01-26 06:26:31,51.37179703402269,1.0,0.0
2018-01-26 06:32:31,58.882602247358285,1.0,0.0
2018-01-26 06:38:31,51.52225847721716,1.0,0.0
2018-01-26 06:44:31,41.00845670040726,1.0,0.0
2018-01-26 06:50:31,46.46663585951355,1.0,0.0
2018-01-26 06:56:31,114.89819126438263,1.0,0.0
2018-01-26 07:02:31,417.0341633652272,1.0,0.0
2018-01-26 07:08:31,405.8349099894977,1.0,0.0
2018-01-26 07:14:31,434.66628845548524,1.0,0.0
2018-01-26 07:20:31,431.6587296605577,1.0,0.0
2018-01-26 07:26:31,439.1253124932995,1.0,0.0
2018-01-26 07:32:31,460.5661699352795,1.0,0.0
2018-01-26 07:38:31,447.7476301222643,1.0,0.0
2018-01-26 07:44:31,446.1158982627263,1.0,0.0
2018-01-26 07:50:31,466.8346342655419,1.0,0.0
2018-01-26 07:56:31,413.6420044314821,1.0,0.0
2018-01-26 08:02:31,159.16528252431328,1.0,0.0
2018-01-26 08:08:31,122.53798728537966,1.0,0.0
2018-01-26 08:14:31,107.10359460164402,1.0,0.0
2018-01-26 08:20:31,102.47124968780348,1.0,0.0
2018-01-26 08:26:31,98.59697182504327,1.0,0.0
2018-01-26 08:32:31,122.12907818544302,1.0,0.0
2018-01-26 08:38:31,136.18033299284986,1.0,0.0
2018-01-26 08:44:31,144.39319823753465,1.0,0.0
2018-01-26 08:50:31,140.14055100333206,1.0,0.0
2018-01-26 08:56:31,155.29412777220546,1.0,0.0
2018-01-26 09:02:31,119.69502953354113,1.0,0.0
2018-01-26 09:08:31,78.9991918393999,1.0,0.0
2018-01-26 09:14:31,85.4980968919345,1.0,0.0
2018-01-26 09:20:31,90.8780657768778,1.0,0.0
2018-01-26 09:26:31,83.68065317183893,1.0,0.0
2018-01-26 09:32:31,70.50810754363602,1.0,0.0
2018-01-26 09:38:31,56.67670606696685,1.0,0.0
2018-01-26 09:44:31,57.0547862794152,1.0,0.0
2018-01-26 09:50:31,51.943393712997,1.0,0.0
2018-01-26 09:56:31,74.62133669207422,1.0,0.0
2018-01-26 10:02:31,94.33764519689413,1.0,0.0
2018-01-26 10:08:31,95.6315381940928,1.0,0.0
2018-01-26 10:14:31,83.0488750823584,1.0,0.0
2018-01-26 10:20:31,53.341024352004,1.0,0.0
2018-01-26 10:26:31,-1.0,-1.0,-1.0
2018-01-26 10:32:31,-1.0,-1.0,-1.0
2018-01-26 10:38:31,-1.0,-1.0,-1.0
2018-01-26 10:44:31,-1.0,-1.0,-1.0
2018-01-26 10:50:31,-1.0,-1.0,-1.0
2018-01-26 10:56:31,91.93757936629501,1.0,0.0
2018-01-26 11:02:31,110.01166697692179,1.0,0.0
2018-01-26 11:08:31,186.67979760672324,1.0,0.0
2018-01-26 11:14:31,197.0776045315021,1.0,0.0
2018-01-26 11:20:31,213.40852966514717,1.0,0.0
2018-01-26 11:26:31,252.4768293259194,1.0,0.0
2018-01-26 11:32:31,298.6563679775984,1.0,0.0
2018-01-26 11:38:31,294.8469591119131,1.0,0.0
2018-01-26 11:44:31,344.5932784594475,1.0,0.0
2018-01-26 11:50:31,382.20731582763017,1.0,0.0
2018-01-26 11:56:31,416.87779531186044,1.0,0.0
2018-01-26 12:02:31,367.61779279248566,1.0,0.0
2018-01-26 12:08:31,355.1815892794031,1.0,0.0
2018-01-26 12:14:31,334.64702012918724,1.0,0.0
2018-01-26 12:20:31,321.06445033057133,1.0,0.0
2018-01-26 12:26:31,283.5545315864107,1.0,0.0
2018-01-26 12:32:31,237.97354551961163,1.0,0.0
2018-01-26 12:38:31,255.25837537519698,1.0,0.0
2018-01-26 12:44:31,211.1816718568429,1.0,0.0
2018-01-26 12:50:31,151.81381724308113,1.0,0.0
2018-01-26 12:56:31,122.84311451119028,1.0,0.0
2018-01-26 13:02:31,109.01904021613959,1.0,0.0
2018-01-26 13:08:31,68.7759852893961,1.0,0.0
2018-01-26 13:14:31,210.6254218885312,1.0,0.0
2018-01-26 13:20:31,258.8185614690644,1.0,0.0
2018-01-26 13:26:31,328.38007821050127,1.0,0.0
2018-01-26 13:32:31,358.2848633725345,1.0,0.0
2018-01-26 13:38:31,371.60667878688025,1.0,0.0
2018-01-26 13:44:31,389.8456415150477,1.0,0.0
2018-01-26 13:50:31,401.7190057824289,1.0,0.0
2018-01-26 13:56:31,401.22605737103953,1.0,0.0
2018-01-26 14:02:31,460.2003883051278,1.0,0.0
2018-01-26 14:08:31,515.5151815297833,1.0,0.0
2018-01-26 14:14:31,423.5909304951528,1.0,0.0
2018-01-26 14:20:31,428.29396212022397,1.0,0.0
2018-01-26 14:26:31,418.676988106985,1.0,0.0
2018-01-26 14:32:31,372.6796008961173,1.0,0.0
2018-01-26 14:38:31,416.6870706528557,1.0,0.0
2018-01-26 14:44:31,362.2050600509982,1.0,0.0
2018-01-26 14:50:31,352.41329979308694,1.0,0.0
2018-01-26 14:56:31,370.07489496289486,1.0,0.0
2018-01-26 15:02:31,330.2769301603717,1.0,0.0
2018-01-26 15:08:31,246.96467227300923,1.0,0.0
2018-01-26 15:14:31,270.6128620180586,1.0,0.0
2018-01-26 15:20:31,263.2634051501444,1.0,0.0
2018-01-26 15:26:31,223.93622202537748,1.0,0.0
2018-01-26 15:32:31,212.37058457249873,1.0,0.0
2018-01-26 15:38:31,187.18489427020685,1.0,0.0
2018-01-26 15:44:31,201.73533178184016,1.0,0.0
2018-01-26 15:50:31,192.58468166607284,1.0,0.0
2018-01-26 15:56:31,176.47952387495621,1.0,0.0
2018-01-26 16:02:31,165.6957159574894,1.0,0.0
2018-01-26 16:08:31,158.1933725831076,1.0,0.0
2018-01-26 16:14:31,161.57474903454994,1.0,0.0
2018-01-26 16:20:31,149.7989077035401,1.0,0.0
2018-01-26 16:26:31,189.5544264126958,1.0,0.0
2018-01-26 16:32:31,110.41396481033065,1.0,0.0
2018-01-26 16:38:31,103.65806941053027,1.0,0.0
2018-01-26 16:44:31,127.70614497578033,1.0,0.0
2018-01-26 16:50:31,117.01078314508258,1.0,0.0
2018-01-26 16:56:31,124.6568927384574,1.0,0.0
2018-01-26 17:02:31,160.04036448388263,1.0,0.0
2018-01-26 17:08:31,198.40075367678514,1.0,0.0
2018-01-26 17:14:31,185.98605669936228,1.0,0.0
2018-01-26 17:20:31,184.91785715950246,1.0,0.0
2018-01-26 17:26:31,177.13180627728858,1.0,0.0
2018-01-26 17:32:31,201.40546122298272,1.0,0.0
2018-01-26 17:38:31,200.87273343644608,1.0,0.0
2018-01-26 17:44:31,226.47543207882657,1.0,0.0
2018-01-26 17:50:31,221.98426867742222,1.0,0.0
2018-01-26 17:56:31,253.89683442343298,1.0,0.0
2018-01-26 18:02:31,239.19776942972533,1.0,0.0
2018-01-26 18:08:31,166.88475877751236,1.0,0.0
2018-01-26 18:14:31,144.55234095170505,1.0,0.0
2018-01-26 18:20:31,140.97957452762978,1.0,0.0
2018-01-26 18:26:31,154.30541016136152,1.0,0.0
2018-01-26 18:32:31,176.3817486984159,1.0,0.0
2018-01-26 18:38:31,198.62117719484704,1.0,0.0
2018-01-26 18:44:31,175.24852880618545,1.0,0.0
2018-01-26 18:50:31,122.78154143640052,1.0,0.0
2018-01-26 18:56:31,93.89451543568751,1.0,0.0
2018-01-26 19:02:31,104.9275292717481,1.0,0.0
2018-01-26 19:08:31,110.36773008317691,1.0,0.0
2018-01-26 19:14:31,99.18377119878974,1.0,0.0
2018-01-26 19:20:31,93.27818255639085,1.0,0.0
2018-01-26 19:26:31,70.80514598837101,1.0,0.0
2018-01-26 19:32:31,57.928876864367915,1.0,0.0
2018-01-26 19:38:31,57.546624815207146,1.0,0.0
2018-01-26 19:44:31,61.91104484283098,1.0,0.0
2018-01-26 19:50:31,62.2005509185238,1.0,0.0
2018-01-26 19:56:31,122.05907864887268,1.0,0.0
2018-01-26 20:02:31,105.64058761888029,1.0,0.0
2018-01-26 20:08:31,109.24992344250303,1.0,0.0
2018-01-26 20:14:31,125.03887292413629,1.0,0.0
2018-01-26 20:20:31,117.20707783840943,1.0,0.0
2018-01-26 20:26:31,120.57931749862479,1.0,0.0
2018-01-26 20:32:31,118.52649617967036,1.0,0.0
2018-01-26 20:38:31,123.35309442804999,1.0,0.0
2018-01-26 20:44:31,91.23863950485277,1.0,0.0
2018-01-26 20:50:31,143.12276135909656,1.0,0.0
2018-01-26 20:56:31,129.1677620298777,1.0,0.0
2018-01-26 21:02:31,106.89336540147345,1.0,0.0
2018-01-26 21:08:31,123.40225196470695,1.0,0.0
2018-01-26 21:14:31,119.48414556140764,1.0,0.0
2018-01-26 21:20:31,102.90658223608196,1.0,0.0
2018-01-26 21:26:31,93.78594262252287,1.0,0.0
2018-01-26 21:32:31,85.22038602297846,1.0,0.0
2018-01-26 21:38:31,88.51340851287848,1.0,0.0
2018-01-26 21:44:31,135.62379872239904,1.0,0.0
2018-01-26 21:50:31,96.83045997444091,1.0,0.0
2018-01-26 21:56:31,74.37507818918247,1.0,0.0
2018-01-26 22:02:31,84.30073506516433,1.0,0.0
2018-01-26 22:08:31,79.58671317127795,1.0,0.0
2018-01-26 22:14:31,121.34809553039051,1.0,0.0
2018-01-26 22:20:31,142.21260642027016,1.0,0.0
2018-01-26 22:26:31,163.79492753467628,1.0,0.0
2018-01-26 22:32:31,122.57104853051827,1.0,0.0
2018-01-26 22:38:31,112.14283898335718,1.0,0.0
2018-01-26 22:44:31,92.78404929656212,1.0,0.0
2018-01-26 22:50:31,82.46517210478484,1.0,0.0
2018-01-26 22:56:31,119.33358092256087,1.0,0.0
2018-01-26 23:02:31,140.93060451860256,1.0,0.0
2018-01-26 23:08:31,128.8308206260157,1.0,0.0
2018-01-26 23:14:31,85.29911481033496,1.0,0.0
2018-01-26 23:20:31,98.21809681279873,1.0,0.0
2018-01-26 23:26:31,114.9148612758554,1.0,0.0
2018-01-26 23:32:31,173.2558513783122,1.0,0.0
2018-01-26 23:38:31,161.10515220558986,1.0,0.0
2018-01-26 23:44:31,150.08038064545326,1.0,0.0
2018-01-26 23:50:31,144.20592566678883,1.0,0.0
2018-01-26 23:56:31,136.32698912790926,1.0,0.0
2018-01-27 00:02:31,135.48379406046078,1.0,0.0
2018-01-27 00:08:31,128.48449794733114,1.0,0.0
2018-01-27 00:14:31,169.49341108563056,1.0,0.0
2018-01-27 00:20:31,173.52980154835186,1.0,0.0
2018-01-27 00:26:31,136.3641987968766,1.0,0.0
2018-01-27 00:32:31,101.56607433320899,1.0,0.0
2018-01-27 00:38:31,95.7450087347383,1.0,0.0
2018-01-27 00:44:31,100.07827780204013,1.0,0.0
2018-01-27 00:50:31,393.1060914516938,1.0,0.0
2018-01-27 00:56:31,361.0492671257608,1.0,0.0
2018-01-27 01:02:31,363.21511414657,1.0,0.0
2018-01-27 01:08:31,342.21207560933595,1.0,0.0
2018-01-27 01:14:31,337.6158878960663,1.0,0.0
2018-01-27 01:20:31,346.870539997896,1.0,0.0
2018-01-27 01:26:31,346.8801258067152,1.0,0.0
2018-01-27 01:32:31,359.06022769123655,1.0,0.0
2018-01-27 01:38:31,367.2202302924359,1.0,0.0
2018-01-27 01:44:31,380.06830627335853,1.0,0.0
2018-01-27 01:50:31,54.419853171102275,1.0,0.0
2018-01-27 01:56:31,48.01774368576528,1.0,0.0
2018-01-27 02:02:31,44.57879214321893,1.0,0.0
2018-01-27 02:08:31,42.39643782724899,1.0,0.0
2018-01-27 02:14:31,52.26812484204034,1.0,0.0
2018-01-27 02:20:31,54.17834631429851,1.0,0.0
2018-01-27 02:26:31,67.31632247620936,1.0,0.0
2018-01-27 02:32:31,69.98508302211539,1.0,0.0
2018-01-27 02:38:31,74.0370778835058,1.0,0.0
2018-01-27 02:44:31,68.31896890836418,1.0,0.0
2018-01-27 02:50:31,75.24073641719032,1.0,0.0
2018-01-27 02:56:31,81.29862550980359,1.0,0.0
2018-01-27 03:02:31,64.64661408749376,1.0,0.0
2018-01-27 03:08:31,62.930375159640015,1.0,0.0
2018-01-27 03:14:31,45.97525956788015,1.0,0.0
2018-01-27 03:20:31,43.26617907904311,1.0,0.0
2018-01-27 03:26:31,33.41722767164687,1.0,0.0
2018-01-27 03:32:31,64.32880127597925,1.0,0.0
2018-01-27 03:38:31,64.09552797690871,1.0,0.0
2018-01-27 03:44:31,65.6861824729265,1.0,0.0
2018-01-27 03:50:31,70.97897522178768,1.0,0.0
2018-01-27 03:56:31,75.20768756717038,1.0,0.0
2018-01-27 04:02:31,89.29313869246161,1.0,0.0
2018-01-27 04:08:31,76.62466504733338,1.0,0.0
2018-01-27 04:14:31,85.18095460023657,1.0,0.0
2018-01-27 04:20:31,97.19636438526743,1.0,0.0
2018-01-27 04:26:31,100.79033067215836,1.0,0.0
2018-01-27 04:32:31,98.2784169604098,1.0,0.0
2018-01-27 04:38:31,113.2894367554682,1.0,0.0
2018-01-27 04:44:31,129.43767367820197,1.0,0.0
2018-01-27 04:50:31,118.62543580147721,1.0,0.0
2018-01-27 04:56:31,127.31584412447255,1.0,0.0
2018-01-27 05:02:31,85.22956350388964,1.0,0.0
2018-01-27 05:08:31,101.97757173084707,1.0,0.0
2018-01-27 05:14:31,114.54807156670489,1.0,0.0
2018-01-27 05:20:31,101.7649110862602,1.0,0.0
2018-01-27 05:26:31,106.53168788686529,1.0,0.0
2018-01-27 05:32:31,106.95512239758487,1.0,0.0
2018-01-27 05:38:31,98.2069150108079,1.0,0.0
2018-01-27 05:44:31,59.51577495338061,1.0,0.0
2018-01-27 05:50:31,88.44142724035187,1.0,0.0
2018-01-27 05:56:31,148.3208993852304,1.0,0.0
2018-01-27 06:02:31,187.49591852341493,1.0,0.0
2018-01-27 06:08:31,233.05567737862964,1.0,0.0
2018-01-27 06:14:31,186.55977300217273,1.0,0.0
2018-01-27 06:20:31,181.07242096353406,1.0,0.0
2018-01-27 06:26:31,198.5335772817874,1.0,0.0
2018-01-27 06:32:31,188.44344792083706,1.0,0.0
2018-01-27 06:38:31,185.91233820587934,1.0,0.0
2018-01-27 06:44:31,201.07742644056094,1.0,0.0
2018-01-27 06:50:31,186.92029180134122,1.0,0.0
2018-01-27 06:56:31,121.96452440750895,1.0,0.0
2018-01-27 07:02:31,152.02902842716475,1.0,0.0
2018-01-27 07:08:31,140.79788969704987,1.0,0.0
2018-01-27 07:14:31,159.49969914505778,1.0,0.0
2018-01-27 07:20:31,132.26173206889294,1.0,0.0
2018-01-27 07:26:31,121.44335365945629,1.0,0.0
2018-01-27 07:32:31,153.93730493694997,1.0,0.0
2018-01-27 07:38:31,132.2478617841537,1.0,0.0
2018-01-27 07:44:31,122.04481413382257,1.0,0.0
2018-01-27 07:50:31,108.34848250774458,1.0,0.0
2018-01-27 07:56:31,94.2199739591115,1.0,0.0
2018-01-27 08:02:31,72.83835084610898,1.0,0.0
2018-01-27 08:08:31,80.14655951881484,1.0,0.0
2018-01-27 08:14:31,105.4412523631212,1.0,0.0
2018-01-27 08:20:31,136.70534277254941,1.0,0.0
2018-01-27 08:26:31,125.54867528256166,1.0,0.0
2018-01-27 08:32:31,95.50975390090412,1.0,0.0
2018-01-27 08:38:31,99.14711596504976,1.0,0.0
2018-01-27 08:44:31,97.99323170208908,1.0,0.0
2018-01-27 08:50:31,128.82610425962375,1.0,0.0
2018-01-27 08:56:31,145.46922918448033,1.0,0.0
2018-01-27 09:02:31,109.75463676253689,1.0,0.0
2018-01-27 09:08:31,148.30526736028173,1.0,0.0
2018-01-27 09:14:31,111.29647325705851,1.0,0.0
2018-01-27 09:20:31,89.83975727957012,1.0,0.0
2018-01-27 09:26:31,105.55159267709774,1.0,0.0
2018-01-27 09:32:31,115.99680353844998,1.0,0.0
2018-01-27 09:38:31,109.5754255107392,1.0,0.0
2018-01-27 09:44:31,81.38481311401918,1.0,0.0
2018-01-27 09:50:31,90.99638309747873,1.0,0.0
2018-01-27 09:56:31,79.96576133517036,1.0,0.0
2018-01-27 10:02:31,79.77479541966974,1.0,0.0
2018-01-27 10:08:31,87.50225512623683,1.0,0.0
2018-01-27 10:14:31,71.38551046027331,1.0,0.0
2018-01-27 10:20:31,65.9340806617455,1.0,0.0
2018-01-27 10:26:31,70.69941154347381,1.0,0.0
2018-01-27 10:32:31,70.7596228471202,1.0,0.0
2018-01-27 10:38:31,75.86244644999068,1.0,0.0
2018-01-27 10:44:31,88.14772859359462,1.0,0.0
2018-01-27 10:50:31,70.34445440292318,1.0,0.0
2018-01-27 10:56:31,69.18916549455327,1.0,0.0
2018-01-27 11:02:31,57.55172761929276,1.0,0.0
2018-01-27 11:08:31,60.08728845548687,1.0,0.0
2018-01-27 11:14:31,67.1485189893783,1.0,0.0
2018-01-27 11:20:31,63.18053674571248,1.0,0.0
2018-01-27 11:26:31,54.11709232896045,1.0,0.0
2018-01-27 11:32:31,63.78488282283369,1.0,0.0
2018-01-27 11:38:31,50.371823291804006,1.0,0.0
2018-01-27 11:44:31,66.62985032319408,1.0,0.0
2018-01-27 11:50:31,67.96450230668052,1.0,0.0
2018-01-27 11:56:31,58.5444608941318,1.0,0.0
2018-01-27 12:02:31,60.73902612438287,1.0,0.0
2018-01-27 12:08:31,68.26841359387643,1.0,0.0
2018-01-27 12:14:31,54.71755101288019,1.0,0.0
2018-01-27 12:20:31,62.088496342248924,1.0,0.0
2018-01-27 12:26:31,62.77456991834532,1.0,0.0
2018-01-27 12:32:31,65.05167767534842,1.0,0.0
2018-01-27 12:38:31,55.391669766969315,1.0,0.0
2018-01-27 12:44:31,52.45266606571025,1.0,0.0
2018-01-27 12:50:31,47.95733705749908,1.0,0.0
2018-01-27 12:56:31,54.9335785928615,1.0,0.0
2018-01-27 13:02:31,64.00322525695911,1.0,0.0
2018-01-27 13:08:31,94.66598358416466,1.0,0.0
2018-01-27 13:14:31,101.8571661645214,1.0,0.0
2018-01-27 13:20:31,77.5102113361809,1.0,0.0
2018-01-27 13:26:31,138.47149893610694,1.0,0.0
2018-01-27 13:32:31,143.00898632673426,1.0,0.0
2018-01-27 13:38:31,236.93890008619948,1.0,0.0
2018-01-27 13:44:31,242.86479974250335,1.0,0.0
2018-01-27 13:50:31,234.38580278962152,1.0,0.0
2018-01-27 13:56:31,237.68881870889015,1.0,0.0
2018-01-27 14:02:31,227.10941422104477,1.0,0.0
2018-01-27 14:08:31,134.23296953582724,1.0,0.0
2018-01-27 14:14:31,137.89878897475887,1.0,0.0
2018-01-27 14:20:31,145.48607995904632,1.0,0.0
2018-01-27 14:26:31,94.5939697889791,1.0,0.0
2018-01-27 14:32:31,115.71817055376752,1.0,0.0
2018-01-27 14:38:31,82.19498308829702,1.0,0.0
2018-01-27 14:44:31,70.42808074640202,1.0,0.0
2018-01-27 14:50:31,71.14300544388627,1.0,0.0
2018-01-27 14:56:31,97.38592297082118,1.0,0.0
2018-01-27 15:02:31,90.37859285154381,1.0,0.0
2018-01-27 15:08:31,75.64886768374008,1.0,0.0
2018-01-27 15:14:31,163.0732110316123,1.0,0.0
2018-01-27 15:20:31,173.58731076390754,1.0,0.0
2018-01-27 15:26:31,173.5898968560304,1.0,0.0
2018-01-27 15:32:31,158.10462270515217,1.0,0.0
2018-01-27 15:38:31,133.6270572336468,1.0,0.0
2018-01-27 15:44:31,145.98088291643376,1.0,0.0
2018-01-27 15:50:31,165.59425127822436,1.0,0.0
2018-01-27 15:56:31,139.86761380864652,1.0,0.0
2018-01-27 16:02:31,131.14843665410734,1.0,0.0
2018-01-27 16:08:31,112.26539788614153,1.0,0.0
2018-01-27 16:14:31,46.17666247704492,1.0,0.0
2018-01-27 16:20:31,57.03884727164794,1.0,0.0
2018-01-27 16:26:31,75.63302298860499,1.0,0.0
2018-01-27 16:32:31,91.60609697878215,1.0,0.0
2018-01-27 16:38:31,66.39606439011622,1.0,0.0
2018-01-27 16:44:31,82.13264161451495,1.0,0.0
2018-01-27 16:50:31,81.35895907027987,1.0,0.0
2018-01-27 16:56:31,66.77761845800518,1.0,0.0
2018-01-27 17:02:31,81.89976240884164,1.0,0.0
2018-01-27 17:08:31,97.17971614631378,1.0,0.0
2018-01-27 17:14:31,91.95111993306003,1.0,0.0
2018-01-27 17:20:31,103.16080584933816,1.0,0.0
2018-01-27 17:26:31,104.00898641436434,1.0,0.0
2018-01-27 17:32:31,128.59365094533916,1.0,0.0
2018-01-27 17:38:31,110.36559761790828,1.0,0.0
2018-01-27 17:44:31,80.68863146348217,1.0,0.0
2018-01-27 17:50:31,44.258454786424124,1.0,0.0
2018-01-27 17:56:31,45.322102833473764,1.0,0.0
2018-01-27 18:02:31,44.97840081580698,1.0,0.0
2018-01-27 18:08:31,48.77568706784436,1.0,0.0
2018-01-27 18:14:31,39.66354111908338,1.0,0.0
2018-01-27 18:20:31,34.46705790937068,1.0,0.0
2018-01-27 18:26:31,45.45569098899668,1.0,0.0
2018-01-27 18:32:31,41.29835655823797,1.0,0.0
2018-01-27 18:38:31,41.37585049407562,1.0,0.0
